     8300604 wb3_ACGATC-AHLK7MBBXX_L005_R1.fastq
     8300604 wb3_ACGATC-AHLK7MBBXX_L005_R2.fastq
     8074640 wb3k_TCCAGA-AHLK7MBBXX_L005_R1.fastq
     8074640 wb3k_TCCAGA-AHLK7MBBXX_L005_R2.fastq
     9507912 wb4_CGCTCT-AHLK7MBBXX_L005_R1.fastq
     9507912 wb4_CGCTCT-AHLK7MBBXX_L005_R2.fastq
     7023148 wb4k_GATCTG-AHLK7MBBXX_L005_R1.fastq
     7023148 wb4k_GATCTG-AHLK7MBBXX_L005_R2.fastq
     8641188 wb5_GATAGA-AHLK7MBBXX_L005_R1.fastq
     8641188 wb5_GATAGA-AHLK7MBBXX_L005_R2.fastq
     8196224 wb5k_CGCGCC-AHLK7MBBXX_L005_R1.fastq
     8196224 wb5k_CGCGCC-AHLK7MBBXX_L005_R2.fastq
